Name,Nation,Rank,Rating,Type,Premium,RP,Price,Free,Surv.Mods,Armour.Hull.front,Armour.Hull.side,Armour.Hull.back,Armour.Turret.front,Armour.Turret.side,Armour.Turret.back,Crew,Visibility,Speed.Forward,Speed.Back,HP,HP/t,Weight,Eco.Repair,Eco.Reward.Lions,Eco.Reward.RP,Arma.Mods,Arma.Main.Caliber,Arma.Main.Ammo,Arma.Main.Rate,Arma.Main.Reload,Arma.Main.Mods,Arma.Main.Penetration,MG.1st.Caliber,MG.1st.Ammo,MG.1st.Rate,MG.1st.Reload,MG.2nd.Caliber,MG.2nd.Ammo,MG.2nd.Rate,MG.2nd.Reload,PROS_CONS.Pros,PROS_CONS.Cons,PROS_CONS.Ratio
T14,USA,III,"4,7",Heavy tank,•,0,1750,,,50,63,50,76,101,101,5,122,41,6,954,"22,4","42,6",3300,"1,4","3,08",,"75,0",72,,"6,5",Vertical stabilizer,135,"12,7",600,577,"10,4","7,62",3000,500,"10,4",6,4,1.5
T-10A,USSR,V,"7,7",Heavy tank,•,0,0,Bundle or Gift,Smoke grenades | ESS,120,80,60,250,157,90,4,93,45,9,1336,"26,7","50,0",1100,"2,0","4,16",Night vision device,"122,0",30,,"19,5",Vertical stabilizer,227,"12,7",500,600,"10,4","12,7",250,600,"10,4",7,6,1.17
T26E1-1,USA,IV,"6,7",Heavy tank,,63000,200000,,,101,76,51,101,76,76,5,105,43,14,954,"19,1","49,9",4410→5455,"1,1","1,72",,"90,0",42,,"16,2",,330,"12,7",1000,577,"10,4","7,62",4500,500,"10,4",8,9,0.89
T-10M,USSR,VI,"8,0",Heavy tank,,180000,500000,,Smoke grenades | ESS,120,80,60,250,157,102,4,93,54,11,1431,"28,6","50,0",2800→4124,"1,4","2,14",Night vision device,"122,0",30,,"19,5",Two-plane stabilizer,400,"14,5",500,600,"10,4","14,5",250,600,"10,4",6,6,1.0
T-35,USSR,I,"1,3",Heavy tank,•,0,2100,,,30,20,20,20,20,30,10,195,30,5,954,"18,3","52,0",820,"0,6","2,12",,"76,0",96,,"5,2",,71,"2,0",226,,"3,8","3,0",3780,600,"10,4",8,12,0.67
T26E5,USA,IV,"6,7",Heavy tank,,54000,180000,,,152,76,51,177,107,127,5,105,43,14,954,"20,6","46,4",3290→4069,"0,9","1,66",,"90,0",70,,"9,7",,281,"12,7",600,577,"10,4","7,62",5000,500,"10,4",12,9,1.33
T29,USA,IV,"7,0",Heavy tank,•,0,0,Bundle or Gift,,102,76,51,203,158,102,6,108,38,15,1469,"22,9","64,2",3000,"1,8","3,8",,"105,0",63,,"16,2",,287,"2,0",2400,577,"10,4","12,7",1000,577,"10,4",6,8,0.75
T30,USA,IV,"6,7",Heavy tank,•,0,0,Bundle or Gift,,102,76,51,203,158,102,6,108,38,15,1545,"23,5","65,8",2470,"1,4","3,92",,"155,0",34,,"38,9",,197,"12,7",1200,577,"10,4","12,7",1000,577,"10,4",7,8,0.88
T32,USA,V,"7,3",Heavy tank,,95000,270000,,,127,76,50,298,152,152,5,108,38,15,1469,"27,2","54,0",6700→8287,"1,3","1,9",,"90,0",54,,"18,8",,330,"12,7",1000,577,"10,4","7,62",4000,500,"10,4",8,9,0.89
T32E1,USA,V,"7,7",Heavy tank,,110000,310000,,,127,76,50,298,152,152,5,108,38,15,1469,"27,2","54,0",6720→8312,"1,4","1,96",,"90,0",54,,"18,8",,330,"12,7",1000,577,"10,4","7,62",4000,500,"10,4",7,4,1.75
Tiger H1,Germany,III,"5,3",Heavy tank,,26000,110000,,Smoke grenades,102,82,82,100,82,82,5,112,48,9,1240,"21,6","57,3",1320→1713,"0,7","1,42",,"88,0",92,,"9,6",,162,"7,92",4350,900,"10,4",,,,,9,10,0.9
Tiger II (10.5 cm Kw.K),Germany,V,"7,0",Heavy tank,,0,0,Bundle or Gift,Smoke grenades,150,80,80,185,80,80,6,125,45,12,1717,"24,4","70,5",8000→10584,"1,2","2,02",Rangefinder,"105,0",54,,"20,0",,298,"7,92",5850,900,"10,4","7,92",2000,900,"10,4",8,4,2.0
Tiger II (H),Germany,IV,"7,0",Heavy tank,,82000,240000,,Smoke grenades,150,80,80,185,80,80,5,125,45,12,1336,"19,6","68,0",11000→14277,"1,3","1,84",,"88,0",70,,"9,7",,273,"7,92",3000,900,"10,4","7,92",2000,900,"10,4",10,10,1.0
Tiger II (H) Sla.16,Germany,IV,"7,0",Heavy tank,•,0,0,Bundle or Gift,Smoke grenades,150,80,80,185,80,80,5,125,45,12,1431,"21,0","68,2",4400,"1,8","3,68",,"88,0",70,,"9,7",,273,"7,92",3000,900,"10,4","7,92",2000,900,"10,4",15,9,1.67
T34,USA,IV,"7,0",Heavy tank,,82000,240000,,,102,76,51,203,158,203,6,108,38,15,1545,"23,5","65,8",5880→7273,"1,4","1,84",,"120,0",34,,"19,4",,301,"2,0",2400,577,"10,4","12,7",1000,577,"10,4",8,11,0.73
␠Tiger,Germany,III,"5,3",Heavy tank,•,0,0,Bundle or Gift,Smoke grenades,102,82,82,100,82,82,5,112,48,9,1240,"21,6","57,3",6400,"1,6","3,2",,"88,0",92,,"9,6",,162,"7,92",4350,900,"10,4",,,,,5,12,0.42
Tiger E,Germany,III,"5,7",Heavy tank,,40000,150000,,Smoke grenades,102,82,82,100,82,82,5,112,48,9,1336,"23,3","57,3",4400→5711,"0,8","1,54",,"88,0",92,,"9,6",,207,"7,92",2350,900,"10,4","7,92",2000,900,"10,4",10,7,1.43
Tiger II (P),Germany,IV,"6,7",Heavy tank,,54000,180000,,Smoke grenades,100,80,80,100,80,80,5,125,45,12,1336,"19,6","68,0",6600→8566,"0,9","1,66",,"88,0",70,,"9,7",,273,"7,92",3000,900,"10,4","7,92",2000,900,"10,4",8,11,0.73
VK 45.01 (P),Germany,III,"5,3",Heavy tank,•,0,0,Bundle or Gift,,82,62,82,100,82,82,5,107,38,35,1183,"20,8","57,0",6000,"1,4","3,2",,"88,0",80,,"9,6",,162,"7,92",1800,900,"10,4",,,,,7,7,1.0
15 cm Pz.W.42,Germany,II,"2,3",Tank destroyer,•,0,4800,,,8,8,8,10,10,10,3,88,51,9,130,"18,3","7,1",920,"1,6","2,96",,"150,0",20,120,"23,4",,27,"7,92",2500,1200,"10,4",,,,,8,5,1.6
75/32 M41,Italy,II,"2,3",Tank destroyer,,9200,22000,,,30,25,27,50,25,25,3,61,37,6,305,"21,0","14,5",620→766,"0,3","1,18",,"75,0",43,,"9,7",,100,,,,,,,,,4,5,0.8
105/25 M43,Italy,II,"3,0",Tank destroyer,,14000,55000,,Smoke grenades,50,40,25,75,45,45,3,61,42,4,353,"22,5","15,7",940→1220,"0,6","1,3",,"105,0",48,,"13,0",,120,,,,,,,,,6,6,1.0
75/18 M41,Italy,II,"2,0",Tank destroyer,,7900,10000,,,30,25,27,50,25,25,3,61,37,6,305,"23,3","13,1",410→507,"0,3","1,12",,"75,0",43,,"7,8",,100,"8,0",504,600,"10,4",,,,,3,4,0.75
15cm sIG 33 B Sfl,Germany,I,"1,0",Tank destroyer,,4000,2100,,,20,14,14,14,14,14,4,69,49,10,296,"18,6","15,9",270→333,"0,2","1,0",,"150,0",18,,"17,3",,185,,,,,,,,,5,6,0.83
2S3M,USSR,IV,"6,3",Tank destroyer,,82000,240000,,Self-entrenching equipment,30,15,15,30,15,15,4,94,66,16,992,"36,1","27,5",5100→6986,"1,2","1,84",Night vision device,"152,0",46,,"17,3",,250,"7,62",1500,700,"10,4",,,,,6,4,1.5
47/32 L40,Italy,I,"1,3",Tank destroyer,,5900,6300,,,30,15,15,30,15,15,3,60,47,8,130,"19,1","6,8",310→383,"0,2","1,06",,"47,0",70,,"7,8",,52,,,,,,,,,2,6,0.33
75/34 M42,Italy,II,"2,3",Tank destroyer,,11000,38000,,Smoke grenades,30,25,25,50,25,25,3,64,42,4,353,"26,5","13,3",680→882,"0,4","1,24",,"75,0",45,,"8,5",,100,,,,,,,,,5,5,1.0
75/46 M43,Italy,III,"4,7",Tank destroyer,,40000,150000,,Smoke grenades,50,40,25,100,70,45,3,61,42,4,353,"22,5","15,7",5300→6879,"0,7","1,54",,"75,0",42,,"7,6",,148,"8,0",504,600,"10,4",,,,,5,4,1.25
"8,8 cm Flak 37 Sfl.",Germany,III,"4,7",Tank destroyer,,18000,77000,,,14,14,14,15,0,0,6,182,44,11,439,"18,1","24,3",1180→1489,"0,5","1,36",Rangefinder,"88,0",40,,"6,5",,151,,,,,,,,,7,6,1.17
75/34 M43,Italy,II,"3,3",Tank destroyer,,18000,77000,,Smoke grenades,50,40,25,100,70,45,3,61,42,4,353,"22,8","15,5",1400→1817,"0,6","1,36",,"75,0",45,,"7,8",,100,,,,,,,,,4,4,1.0
90/53 M41M,Italy,III,"3,7",Tank destroyer,,26000,110000,,,30,25,25,30,15,0,4,79,38,6,305,"19,4","15,7",1700→2102,"0,6","1,42",,"90,0",8,,"10,4",,156,,,,,,,,,5,6,0.83
Achilles,Britain,II,"3,7",Tank destroyer,,14000,55000,,,38,19,19,57,25,25,5,87,45,6,782,"26,2","29,9",1000→1325,"0,6","1,3",,"76,0",50,,"8,7",,187,"12,7",300,577,"10,4",,,,,8,11,0.73
Achilles (65 Rg.),Britain,III,"3,7",Tank destroyer,•,0,0,Bundle or Gift,,38,19,19,57,25,25,5,87,45,6,782,"26,2","29,9",1900,"1,6","2,72",,"76,0",50,,"8,7",,187,"12,7",300,577,"10,4",,,,,9,8,1.12
ADATS,USA,VII,"11,0",Tank destroyer,,390000,1060000,,ESS,38,25,44,12,12,12,3,375,72,16,967,"38,7","25,0",6950→10341,"1,1","2,38",Laser rangefinder | Night vision device | Thermal imager,"25,0",600,501,"0,3",,900,,8,120,,,,,,10,9,1.11
Alecto I,Britain,I,"1,7",Tank destroyer,•,0,0,Bundle or Gift,,20,20,20,20,20,20,4,104,53,7,315,"39,4","8,0",670,"0,4","2,0",,"95,0",48,,"11,1",,110,,,,,,,,,2,3,0.67
ADATS (M113),Britain,VII,"11,0",Tank destroyer,,390000,1060000,,Smoke grenades,38,44,38,25,25,25,3,375,70,17,532,"32,0","16,6",7900→11486,"1,0","2,38",Laser rangefinder | Night vision device | Thermal imager,,8,120,"19,5",,900,,,,,,,,,6,10,0.6
AMR.35 ZT3,France,I,"1,0",Tank destroyer,,2900,700,,,13,13,10,13,13,10,2,65,65,8,156,"24,0","6,5",100→123,"0,1","1,0",,"25,0",78,,"3,9",Shoulder stabilizer,68,"7,5",3200,551,"6,5",,,,,10,6,1.67
AMX-50 Foch,France,V,"7,3",Tank destroyer,,130000,370000,,,180,40,40,180,40,40,4,81,55,7,1908,"32,9","58,0",6750→8518,"1,5","2,02",,"120,0",48,,"19,4",,298,"15,0",500,700,"13,0",,,,,7,10,0.7
Archer,Britain,II,"2,7",Tank destroyer,,7900,10000,,,20,20,20,20,20,20,4,77,36,5,366,"22,5","16,3",830→1026,"0,4","1,12",,"76,0",39,,"6,1",,187,,,,,,,,,8,7,1.14
ARL-44,France,III,"5,3",Tank destroyer,,46000,170000,,,120,50,35,110,30,30,5,150,41,9,1145,"22,9","50,0",2680→3315,"1,1","1,6",,"90,0",37,,"13,0",,212,"7,5",5000,551,"6,5",,,,,5,5,1.0
ASU-57,USSR,III,"3,7",Tank destroyer,,26000,110000,,,6,4,6,0,0,0,3,55,50,6,105,"30,9","3,4",920→1294,"0,8","1,42",Night vision device,"57,0",30,,"6,5",,155,,,,,,,,,8,8,1.0
ASU-85,USSR,IV,"6,3",Tank destroyer,,63000,200000,,Smoke grenades,45,13,6,0,0,0,4,70,49,6,401,"25,2","15,9",2380→3617,"1,4","1,72",Rangefinder | Night vision device,"85,0",39,,"9,3",,300,"7,62",2000,600,"10,4",,,,,6,7,0.86
Bkan 1C,Sweden,IV,"7,0",Tank destroyer,,110000,310000,,,15,15,15,20,20,20,5,115,33,33,1145,"21,6","53,0",6480→8015,"1,4","1,96",,"155,0",14,,"3,2",Autoloader,58,,,,,,,,,7,7,1.0
Bfw. Jagdpanther,Germany,IV,"6,3",Tank destroyer,•,0,6090,,Smoke grenades,80,50,40,80,40,40,5,101,60,5,1336,"29,0","46,0",3800,"1,8","3,56",,"88,0",60,,"11,1",,273,"7,92",3000,900,"10,4",,,,,8,6,1.33
BM-13N,USSR,II,"2,7",Tank destroyer,•,0,0,Bundle or Gift,,5,5,5,5,5,5,2,75,79,11,179,"22,7","7,9",1000,"1,6","2,72",,"132,0",16,,"10,4",,40,,,,,,,,,7,9,0.78
BM-8-24,USSR,I,"1,3",Tank destroyer,•,0,3850,,,35,15,25,25,25,25,2,125,47,7,145,"25,0","5,8",690,"1,2","2,24",,"82,0",24,,"10,4",,9,,,,,,,,,4,7,0.57
Breda 501,Italy,III,"4,0",Tank destroyer,,26000,110000,,,30,8,8,30,8,8,5,97,58,8,271,"30,4","8,9",1100→1372,"0,6","1,42",,"90,0",30,,"7,8",,156,"2,0",3360,600,"10,4",,,,,4,6,0.67
Brummbär,Germany,III,"4,7",Tank destroyer,•,0,2980,,,100,40,20,100,50,80,5,99,44,8,572,"20,6","27,8",4500,"1,4","3,2",,"150,0",38,,"22,4",,185,,,,,,,,,4,6,0.67
CA Lorraine,France,IV,"5,7",Tank destroyer,,71000,210000,,,50,30,25,50,30,25,5,81,68,18,1307,"52,3","25,0",3700→4576,"1,4","1,78",,"100,0",40,,"13,7",,270,,,,,,,,,7,9,0.78
Chi-Ha LG,Japan,II,"2,7",Tank destroyer,,14000,55000,,,25,25,20,10,0,0,5,107,44,7,324,"21,9","14,8",1300→1608,"0,5","1,3",,"120,0",10,,"13,0",,102,,,,,,,,,4,5,0.8
CM25,China,VI,"8,3",Tank destroyer,,180000,500000,,Smoke grenades,38,44,38,0,0,0,5,68,70,17,410,"34,2","12,0",6620→9036,"1,1","2,14",Night vision device,,10,7,"13,0",,630,"12,7",1000,577,"10,4",,,,,6,7,0.86
Conway,Britain,IV,"7,0",Tank destroyer,,82000,240000,,Smoke grenades,76,50,38,132,47,30,4,150,41,14,1212,"24,3","49,8",5600→7268,"1,4","1,84",,"120,0",20,,"19,4",,361,"7,62",3600,500,"10,4",,,,,2,6,0.33
Dicker Max,Germany,II,"4,0",Tank destroyer,,14000,55000,,,50,20,20,30,20,20,5,90,31,6,343,"16,3","21,0",900→1113,"0,6","1,3",,"105,0",26,,"13,0",,184,,,,,,,,,6,9,0.67
ELC bis,France,IV,"6,7",Tank destroyer,,82000,240000,,Smoke grenades,40,20,20,40,15,10,2,64,88,10,343,"38,5","8,9",4170→5412,"1,1","1,84",,"90,0",36,,"8,7",,320,"7,5",4800,551,"6,5",,,,,4,8,0.5
Ferdinand,Germany,IV,"7,0",Tank destroyer,,82000,240000,,,200,80,80,200,80,80,6,120,34,31,1011,"15,6","65,0",6120→7570,"1,1","1,84",,"88,0",50,,"8,7",,273,,,,,,,,,9,8,1.12
FV4005,Britain,IV,"6,7",Tank destroyer,,71000,210000,,,76,50,38,14,14,14,5,273,31,11,1240,"20,8","59,5",5120→6333,"1,4","1,78",,"183,0",12,,"38,9",,228,"7,62",3600,500,"10,4",,,,,6,8,0.75
Gun Carrier (3-in),Britain,II,"3,0",Tank destroyer,,11000,38000,,,89,76,25,89,76,25,4,104,28,3,668,"17,1","39,0",920→1138,"0,6","1,24",,"76,0",65,,"8,1",,109,,,,,,,,,3,7,0.43
Ho-Ni I,Japan,II,"2,0",Tank destroyer,,7900,10000,,,25,25,20,25,25,0,3,75,44,7,324,"21,9","14,8",480→593,"0,2","1,12",,"75,0",40,,"7,8",,101,,,,,,,,,8,7,1.14
Ho-Ri Prototype,Japan,IV,"6,7",Tank destroyer,•,0,6090,,,75,55,35,150,55,35,6,130,44,9,1049,"20,6","51,0",5700,"1,6","3,56",,"105,0",51,,"11,1",,201,,,,,,,,,6,4,1.5
Ho-Ni III,Japan,II,"2,3",Tank destroyer,,11000,38000,,,25,25,20,25,25,25,5,75,44,7,324,"19,3","16,8",770→952,"0,4","1,24",,"75,0",46,,"7,1",,101,,,,,,,,,5,4,1.25
Ho-Ri Production,Japan,V,"7,3",Tank destroyer,,110000,310000,,,120,75,35,225,75,35,6,130,44,10,2099,"32,3","65,0",7500→9277,"0,8","1,96",,"105,0",51,,"11,1",,228,,,,,,,,,6,6,1.0
Ho-Ro,Japan,I,"1,3",Tank destroyer,,4000,2100,,,25,25,20,25,20,0,4,75,44,7,324,"21,9","14,8",230→284,"0,1","1,0",,"150,0",28,,"17,3",,55,"7,7",3000,499,"3,9",,,,,9,8,1.12
Ikv 103,Sweden,III,"4,7",Tank destroyer,,40000,150000,,,12,6,12,18,7,5,4,58,58,12,286,"32,5","8,8",1330→1645,"1,2","1,54",,"105,0",24,,"10,4",,400,,,,,,,,,8,7,1.14
Ikv 72,Sweden,I,"1,7",Tank destroyer,,4000,2100,,,12,6,12,18,7,5,4,58,62,14,277,"34,6","8,0",190→235,"0,2","1,0",,"75,0",42,,"7,6",,83,,,,,,,,,6,6,1.0
ISU-122,USSR,III,"5,3",Tank destroyer,,40000,150000,,,90,90,60,90,75,60,5,83,42,16,992,"21,6","46,0",2010→2486,"1,0","1,54",,"122,0",30,,"26,0",,203,"12,7",250,600,"10,4",,,,,5,5,1.0
␗ISU-122,China,IV,"5,3",Tank destroyer,,54000,180000,,,90,90,60,90,75,60,5,83,42,16,992,"21,6","46,0",3580→4428,"1,2","1,66",,"122,0",30,,"26,0",,203,"12,7",250,600,"10,4",,,,,6,6,1.0
ISU-152,USSR,III,"4,7",Tank destroyer,,33000,140000,,,90,90,60,90,75,60,5,83,42,16,992,"21,6","46,0",2500→3092,"0,6","1,48",,"152,0",20,,"27,7",,250,"12,7",250,600,"10,4",,,,,6,7,0.86
␗ISU-152,China,III,"4,7",Tank destroyer,,26000,110000,,,90,90,60,90,75,60,5,83,42,16,992,"21,6","46,0",1400→1731,"0,7","1,42",,"152,0",20,,"27,7",,250,"12,7",250,600,"10,4",,,,,8,7,1.14
ISU-122S,USSR,IV,"5,7",Tank destroyer,,63000,200000,,,90,90,60,90,75,60,4,83,42,16,992,"21,6","46,0",4300→5319,"1,2","1,72",,"122,0",30,,"19,7",,203,"12,7",250,600,"10,4",,,,,6,6,1.0
IT-1,USSR,VI,"8,7",Tank destroyer,,180000,500000,,ESS,100,80,45,200,120,65,3,75,55,9,1107,"32,1","34,5",7480→10210,"1,5","2,14",Night vision device,,15,,"10,0",Two-plane stabilizer | Autoloader,500,"7,62",2000,600,"8,0",,,,,8,6,1.33
Jagdpanther,Germany,IV,"6,3",Tank destroyer,,54000,180000,,Smoke grenades,80,50,40,80,40,40,5,101,60,5,1336,"29,0","46,0",3320→4309,"0,9","1,66",,"88,0",60,,"11,1",,273,"7,92",3000,900,"10,4",,,,,7,8,0.88
Jagdpanzer 38(t),Germany,III,"4,7",Tank destroyer,,18000,77000,,,60,20,20,60,20,8,4,71,46,7,305,"19,3","15,8",1110→1373,"0,7","1,36",,"75,0",41,,"7,6",,162,"7,92",2000,900,"10,4",,,,,6,10,0.6
Jagdpanzer IV,Germany,III,"4,7",Tank destroyer,,33000,140000,,Smoke grenades,60,30,22,60,30,22,4,64,44,9,572,"23,3","24,5",1300→1857,"0,7","1,48",,"75,0",79,,"7,6",,162,"7,92",1200,1200,"10,4",,,,,5,6,0.83
Jagdtiger,Germany,V,"7,3",Tank destroyer,,110000,310000,,Smoke grenades,150,80,80,250,80,80,6,120,46,13,1336,"17,8","75,2",6490→8424,"1,3","1,96",,"128,0",40,,"23,6",,269,"7,92",3000,900,"10,4",,,,,8,8,1.0
JPz 4-5,Germany,IV,"6,3",Tank destroyer,,71000,210000,,Smoke grenades,50,30,30,50,30,30,4,71,77,77,954,"37,4","25,5",2870→4000,"1,4","1,78",Night vision device,"90,0",51,,"7,2",,320,"7,62",2500,1200,"10,4","7,62",2500,1200,"10,4",5,4,1.25
Khrizantema-S,USSR,VII,"9,3",Tank destroyer,,340000,930000,,ESS | Self-entrenching equipment,60,43,43,0,0,0,2,71,77,23,954,"53,0","18,0",2520→3631,"1,5","2,32",Laser rangefinder | Night vision device | Thermal imager,,16,60,"15,0",Autoloader,61,,,,,,,,,9,7,1.29
L3/33 CC,Italy,I,"1,0",Tank destroyer,,2900,700,,,14,14,8,14,14,14,2,51,46,7,82,"25,6","3,2",90→111,"0,2","1,0",,"20,0",110,60,"7,8",Shoulder stabilizer,36,,,,,,,,,7,6,1.17
Lorraine 155 Mle.50,France,III,"4,3",Tank destroyer,•,0,0,Bundle or Gift,,16,16,10,16,16,10,6,133,60,16,859,"30,7","28,0",1500,"1,2","2,96",,"155,0",30,,"26,0",,54,"20,0",400,701,"13,0",,,,,4,7,0.57
Lorraine 37L,France,I,"1,3",Tank destroyer,,4000,2100,,,9,6,6,7,0,0,4,72,38,8,134,"18,6","7,2",210→259,"0,2","1,0",,"47,0",22,,"3,9",,102,,,,,,,,,5,2,2.5
␗LVT(A)(4) (ZiS-2),China,II,"2,3",Tank destroyer,,7900,10000,,,12,6,6,38,25,25,5,167,44,6,477,"26,1","18,3",370→457,"0,3","1,12",,"57,0",76,,"8,7",,143,"7,62",3000,500,"10,4",,,,,6,8,0.75
▃LVT(A)(4) ZIS-2,USA,II,"2,3",Tank destroyer,,0,0,Bundle or Gift,,12,6,6,38,25,25,5,167,44,6,477,"26,1","18,3",410→507,"0,2","1,12",,"57,0",76,,"8,7",,143,"7,62",3000,500,"10,4",,,,,6,8,0.75
␗M10,China,II,"3,7",Tank destroyer,,11000,38000,,,38,19,19,57,25,25,5,87,45,6,782,"26,2","29,9",770→952,"0,5","1,24",,"76,0",54,,"8,1",,146,"12,7",300,577,"10,4",,,,,5,6,0.83
M10 GMC,USA,II,"3,7",Tank destroyer,,14000,55000,,,38,19,19,57,25,25,5,87,45,6,782,"25,7","30,4",830→1122,"0,6","1,3",,"76,0",54,,"8,1",,146,"12,7",300,577,"10,4",,,,,11,5,2.2
▄M10 GMC,France,II,"3,7",Tank destroyer,,14000,55000,,,38,19,19,57,25,25,5,87,45,6,782,"25,7","30,4",920→1244,"0,5","1,3",,"76,0",54,,"8,1",,146,"12,7",300,577,"10,4",,,,,8,4,2.0
M113A1 (TOW),Italy,V,"8,0",Tank destroyer,,130000,370000,,,38,44,38,0,0,0,5,68,70,17,410,"36,6","11,2",4170→5925,"1,5","2,02",,,10,,"13,0",,630,,10,,"13,0","12,7",1000,577,"10,4",5,7,0.71
␗M113A1 (TOW),China,V,"8,0",Tank destroyer,,130000,370000,,,38,44,38,0,0,0,5,68,70,17,410,"36,6","11,2",4230→6010,"1,5","2,02",,,10,,"13,0",,630,,10,,"13,0","12,7",1000,577,"10,4",6,7,0.86
M3 GMC,USA,I,"1,7",Tank destroyer,,5900,6300,,,6,6,6,12,12,0,5,88,92,13,282,"31,0","9,1",310→383,"0,2","1,06",,"75,0",60,,"7,8",,99,,,,,,,,,6,9,0.67
␗M36,China,IV,"5,3",Tank destroyer,,71000,210000,,,38,19,19,76,31,25,5,101,46,6,954,"34,0","28,1",3310→4094,"1,2","1,78",,"90,0",47,,"9,7",,170,"12,7",1000,577,"10,4",,,,,5,5,1.0
M36 GMC,USA,IV,"5,3",Tank destroyer,,63000,200000,,,38,19,19,76,31,25,5,101,46,6,954,"34,0","28,1",2650→3278,"1,2","1,72",,"90,0",47,,"9,7",,281,"12,7",1000,577,"10,4",,,,,6,4,1.5
M36B1,Italy,IV,"5,7",Tank destroyer,,71000,210000,,,63,38,38,76,31,25,5,122,45,6,859,"27,8","30,9",2600→3216,"1,4","1,78",,"90,0",64,,"9,7",,305,"12,7",1000,577,"10,4",,,,,4,2,2.0
"M43 ""G.C.Leoncello""",Italy,III,"3,0",Tank destroyer,•,0,0,Bundle or Gift,Smoke grenades,50,40,25,75,45,45,3,61,42,4,353,"22,5","15,7",2300,"1,2","2,72",,"105,0",48,,"13,0",,120,,,,,,,,,4,2,2.0
M50,USA,V,"6,7",Tank destroyer,,95000,270000,,,13,13,13,0,0,0,2,72,53,9,277,"33,4","8,3",4020→5262,"1,2","1,9",,"106,0",18,120,"16,9",,433,"4,0",480,300,"3,2","7,62",1000,500,"10,4",7,8,0.88
M56,USA,IV,"6,0",Tank destroyer,,63000,200000,,,0,0,0,5,0,0,3,68,49,21,382,"54,6","7,0",2510→3285,"1,3","1,72",,"90,0",29,,"9,8",,320,,,,,,,,,6,7,0.86
␗M8 HMC,China,I,"1,3",Tank destroyer,,2900,700,,,28,28,25,38,25,25,4,79,70,19,565,"36,2","15,6",100→123,"0,1","1,0",,"75,0",46,,"4,3",,89,"12,7",400,577,"10,4",,,,,7,6,1.17
M8 HMC,USA,I,"1,3",Tank destroyer,,4000,2100,,,28,28,25,38,25,25,4,79,70,19,565,"36,2","15,6",380→470,"0,1","1,0",,"75,0",46,,"4,3",,89,"12,7",400,577,"10,4",,,,,7,5,1.4
M901,USA,VI,"7,7",SQUADRON,,400000,500000,,Smoke grenades,38,44,38,10,10,10,4,188,70,17,404,"34,2","11,8",5990→7816,"1,5","2,14",Night vision device | Thermal imager,,10,120,"13,0",,630,,,,,,,,,6,6,1.0
Marder III,Germany,II,"2,3",Tank destroyer,,9200,22000,,Smoke grenades,50,15,15,11,11,0,4,88,47,7,305,"27,0","11,3",540→700,"0,4","1,18",,"76,0",30,,"7,8",,178,"7,92",1200,769,"10,4",,,,,7,7,1.0
Marder III H,Germany,II,"3,0",Tank destroyer,,11000,38000,,,50,15,15,15,15,0,4,87,49,7,286,"26,0","11,0",690→853,"0,4","1,24",,"75,0",38,,"7,6",,177,"7,92",1200,769,"10,4",,,,,6,4,1.5
Na-To,Japan,III,"3,3",Tank destroyer,,26000,110000,,,12,12,4,12,0,0,6,88,44,9,315,"23,0","13,7",1300→1608,"0,6","1,42",,"75,0",40,,"7,6",,175,,,,,,,,,6,7,0.86
Nashorn,Germany,III,"5,3",Tank destroyer,,40000,150000,,,30,20,20,10,10,10,5,119,44,9,572,"23,5","24,3",2300→2863,"0,9","1,54",,"88,0",40,,"8,7",,273,"2,0",5000,900,"10,4",,,,,5,5,1.0
Object 120,USSR,V,"7,3",Tank destroyer,•,0,0,Bundle or Gift,,30,15,10,30,15,10,4,109,70,17,916,"34,2","26,8",3600,"2,0","4,28",Night vision device,"152,0",22,,"10,0",Autoloader,480,,,,,,,,,5,5,1.0
Object 268,USSR,V,"7,3",Tank destroyer,,130000,370000,,Smoke grenades,120,80,60,187,100,50,4,93,55,11,1431,"28,6","50,0",6320→8361,"1,5","2,02",Rangefinder,"152,0",35,,"22,3",,250,"14,5",500,600,"10,4",,,,,8,8,1.0
Panzer IV/70(A),Germany,III,"4,3",Tank destroyer,•,0,0,Bundle or Gift,Smoke grenades,80,30,22,80,40,22,4,81,44,9,572,"20,1","28,5",2900,"1,4","3,2",,"75,0",60,,"9,6",,224,"7,92",600,1200,"10,4",,,,,5,5,1.0
Panzer IV/70(V),Germany,III,"5,3",Tank destroyer,,40000,150000,,Smoke grenades,80,30,22,80,40,22,4,64,38,9,572,"21,8","26,2",7800→11052,"0,7","1,54",,"75,0",55,,"9,6",,224,"7,92",600,1200,"10,4",,,,,7,5,1.4
Panzerjäger I,Germany,I,"1,3",Tank destroyer,,5900,6300,,,13,13,13,14,5,5,3,77,46,5,191,"29,8","6,4",230→284,"0,2","1,06",,"47,0",86,,"3,9",,110,,,,,,,,,7,6,1.17
PTZ89,China,VI,"8,7",Tank destroyer,,220000,590000,,Smoke grenades | Self-entrenching equipment,35,15,10,22,18,18,4,84,57,9,992,"32,0","31,0",5610→8274,"1,2","2,2",Laser rangefinder | Night vision device,"120,0",30,,"5,0",Two-plane stabilizer | Autoloader,442,"12,7",500,700,"5,0",,,,,7,7,1.0
